col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,label_22,label_23,label_24,label_25
_19,Albania,_1624,Right,_3,_3,Medium/ Medium,Lean,4,3,6,6,7,7,6,5,7,6,5,6,6,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_22,Russia,_1480,Right,_3,_2,Medium/ Medium,Lean,6,6,5,6,6,6,7,5,7,6,2,6,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_19,Portugal,_1521,Right,_3,_3,Medium/ Medium,Normal,4,5,6,7,7,6,6,6,7,6,5,6,4,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_18,Saudi Arabia,_1386,Right,_4,_2,Medium/ Medium,Lean,3,6,4,6,6,6,7,6,5,6,2,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_19,Chile,_1529,Right,_3,_3,High/ Medium,Normal,4,7,6,7,6,7,7,4,7,6,3,6,4,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_21,Spain,_1397,Left,_3,_2,Medium/ Medium,Normal,5,3,3,6,6,7,7,6,7,3,6,4,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_22,Ghana,_1466,Right,_2,_2,Medium/ Medium,Normal,6,2,5,5,5,7,7,5,7,4,6,5,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_20,England,_1450,Right,_3,_2,High/ Medium,Normal,3,6,4,6,5,6,6,5,6,6,2,5,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_24,England,_1557,Right,_3,_2,Medium/ Medium,Lean,5,4,5,5,6,7,6,6,7,4,6,5,5,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_21,Saudi Arabia,_1474,Right,_3,_2,Low/ High,Lean,4,4,6,5,6,5,5,6,7,5,6,6,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_22,Norway,_1513,Left,_3,_2,Medium/ High,Normal,5,3,5,5,5,6,6,6,6,6,6,3,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_23,Republic of Ireland,_1564,Left,_3,_2,High/ High,Lean,7,3,5,6,6,7,6,6,7,5,6,5,6,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_20,Finland,_1284,Right,_3,_2,Medium/ Medium,Lean,3,2,5,5,5,5,5,6,4,3,6,3,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_21,England,_1481,Right,_3,_2,Medium/ Medium,Lean,6,3,5,6,6,7,7,6,6,3,5,5,6,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_21,Netherlands,_1411,Right,_2,_2,High/ Low,Lean,5,6,4,5,6,5,5,5,5,7,2,5,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_23,Saudi Arabia,_1463,Right,_3,_2,Medium/ Medium,Normal,5,3,6,6,6,5,5,6,8,5,6,6,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_22,India,_1566,Right,_3,_2,High/ Low,Normal,6,6,4,6,6,8,7,5,7,5,4,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
_20,Argentina,_1307,Right,_3,_2,Medium/ Medium,Lean,3,2,3,3,5,5,5,6,4,4,6,4,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_20,Argentina,_1611,Left,_3,_2,Medium/ Medium,Normal,6,4,6,6,6,8,7,6,8,6,4,5,4,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_24,Norway,_1431,Left,_3,_2,Medium/ Medium,Normal,4,3,5,4,6,5,5,5,4,4,6,4,6,5,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_21,Canada,_1497,Right,_3,_2,Medium/ Medium,Normal,6,2,6,7,6,8,7,6,7,3,6,4,5,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_19,Sweden,_1451,Right,_2,_2,Medium/ Medium,Normal,6,4,5,7,7,7,6,5,6,4,4,5,5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_22,Australia,_1440,Right,_2,_2,Medium/ Medium,Normal,7,2,5,5,5,6,6,5,6,3,6,4,7,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
_19,England,_1527,Left,_3,_2,Medium/ Medium,Lean,6,3,5,6,6,7,7,5,7,5,6,4,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_18,Italy,_1345,Right,_2,_2,Medium/ Medium,Lean,4,1,4,4,4,5,6,4,6,5,6,3,6,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_20,Slovenia,_1685,Left,_2,_2,Medium/ Medium,Normal,6,6,6,6,7,8,8,6,8,6,5,6,6,5,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
_22,Poland,_1602,Right,_2,_2,Medium/ Medium,Normal,4,4,6,6,6,6,7,6,6,6,5,6,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_21,Norway,_1624,Right,_3,_2,Medium/ Medium,Lean,6,4,6,6,6,6,6,5,7,6,4,6,5,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
_28,Germany,_1631,Left,_2,_2,Medium/ High,Normal,4,6,4,4,6,6,6,6,6,7,5,5,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_19,Finland,_1425,Right,_3,_3,Medium/ Low,Lean,6,5,5,6,6,9,9,6,8,6,2,5,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_22,Colombia,_1283,Right,_3,_2,Medium/ High,Lean,2,2,4,4,5,7,6,6,5,4,6,3,7,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_19,France,_1532,Left,_3,_2,Medium/ Medium,Lean,4,3,6,5,6,7,6,6,7,5,6,6,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_22,England,_1411,Right,_4,_2,Low/ Medium,Normal,3,3,4,4,5,6,6,6,7,5,6,3,5,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_20,Netherlands,_1304,Right,_3,_2,Medium/ Medium,Normal,3,2,4,4,5,6,4,6,6,5,6,3,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_19,Algeria,_1536,Left,_3,_2,Medium/ Medium,Lean,5,6,4,6,6,7,8,6,6,7,3,6,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
_19,Japan,_1363,Right,_3,_2,Medium/ Medium,Lean,3,2,4,3,4,7,7,5,7,3,6,3,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_19,Italy,_1428,Right,_3,_2,Medium/ Medium,Normal,4,2,4,4,5,7,7,5,6,6,6,4,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_34,Korea Republic,_1657,Right,_2,_2,Low/ High,Normal,6,6,6,6,5,7,6,6,5,3,6,7,5,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
_30,China PR,_1598,Right,_3,_2,Medium/ High,Normal,6,5,6,5,6,6,6,6,6,5,6,5,6,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_26,Denmark,_1352,Right,_2,_2,Medium/ Medium,Normal,3,3,5,4,5,6,5,6,5,4,6,3,5,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_24,Colombia,_1508,Left,_2,_2,Medium/ Medium,Normal,5,3,5,5,6,7,7,6,8,2,5,4,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
_19,Argentina,_1574,Left,_3,_2,High/ Medium,Lean,5,6,5,6,6,7,7,6,8,5,5,5,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
_17,England,_1356,Right,_3,_2,Medium/ Medium,Normal,4,3,3,3,4,6,6,5,7,4,6,4,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_19,Spain,_1578,Right,_3,_2,Medium/ Medium,Lean,5,5,6,6,6,5,5,6,7,6,6,6,5,5,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_36,Japan,_1512,Right,_3,_2,High/ Medium,Normal,6,6,6,5,6,4,4,5,7,6,6,6,5,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_20,England,_1550,Right,_2,_2,High/ Medium,Lean,6,3,5,6,6,6,7,5,7,3,5,5,6,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
_25,Japan,_1396,Left,_2,_2,Medium/ Low,Normal,3,6,3,5,6,5,6,6,5,7,2,5,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_22,England,_1642,Right,_3,_2,High/ Medium,Normal,5,6,6,6,6,7,7,6,7,5,6,6,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
_24,Austria,_1644,Right,_3,_2,Medium/ Medium,Normal,5,4,5,5,6,7,7,6,7,6,6,5,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
_22,Kosovo,_1631,Right,_3,_3,Medium/ Medium,Lean,6,4,6,6,6,7,7,5,8,5,6,6,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
_21,Germany,_1504,Right,_4,_2,Medium/ Medium,Normal,6,3,5,5,6,7,7,6,7,3,6,4,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_19,Chile,_1422,Right,_3,_2,Medium/ Medium,Lean,4,3,5,5,5,6,5,6,6,5,5,4,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_23,Japan,_1547,Right,_3,_3,Medium/ Medium,Lean,6,6,5,7,6,7,7,5,9,6,3,5,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_18,Austria,_1566,Right,_3,_2,Medium/ Medium,Lean,5,5,6,7,6,6,6,6,6,6,6,5,4,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_24,Scotland,_1505,Right,_3,_2,Medium/ High,Normal,5,2,5,5,5,7,7,5,5,5,6,5,5,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_23,Brazil,_1599,Right,_2,_3,High/ Medium,Lean,5,5,5,6,6,8,8,5,9,5,5,6,5,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_25,Colombia,_1413,Right,_3,_2,Medium/ Medium,Normal,3,6,4,5,5,6,6,6,6,6,2,4,4,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_23,China PR,_1582,Right,_3,_2,Medium/ High,Normal,5,3,5,5,6,7,7,5,5,4,6,5,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_20,England,_1467,Right,_3,_2,Medium/ Medium,Stocky,3,6,4,6,6,7,7,5,8,6,2,5,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_22,Ghana,_1557,Right,_3,_3,Medium/ Medium,Normal,5,5,5,6,5,8,8,6,8,6,3,5,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_18,Saudi Arabia,_1478,Right,_2,_2,High/ High,Normal,5,3,3,5,5,8,9,6,9,2,6,4,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_23,Colombia,_1647,Right,_3,_2,Medium/ Medium,Lean,4,4,5,5,6,7,6,5,9,6,6,6,6,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_23,Norway,_1568,Right,_2,_2,Medium/ High,Lean,5,4,5,6,6,7,8,6,6,5,6,3,5,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_19,Colombia,_1286,Right,_3,_2,Medium/ High,Normal,3,2,4,3,4,6,6,5,7,3,6,3,7,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_21,England,_1565,Right,_3,_2,High/ Medium,Normal,5,6,4,6,6,10,9,4,8,8,2,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
_18,Belgium,_1347,Right,_2,_2,Low/ Medium,Lean,3,2,3,3,4,6,5,5,7,4,6,3,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_31,England,_1802,Right,_3,_2,Medium/ High,Lean,6,6,5,6,6,6,6,6,4,6,5,6,5,6,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_25,Belize,_1611,Right,_2,_2,Medium/ Medium,Normal,5,6,5,6,6,7,7,5,7,7,3,6,5,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_25,England,_1452,Right,_3,_2,Medium/ Medium,Normal,6,3,4,5,5,6,6,6,5,4,6,4,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_25,Japan,_1539,Right,_3,_3,Medium/ Low,Lean,6,7,5,7,6,7,7,6,7,6,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
_20,Switzerland,_1383,Right,_3,_2,Medium/ Medium,Lean,4,3,4,3,5,7,7,6,4,4,6,3,5,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_23,Argentina,_1529,Right,_3,_2,Medium/ High,Lean,6,6,5,6,6,7,7,5,6,6,3,5,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_21,Serbia,_1385,Right,_3,_2,Medium/ Medium,Normal,5,1,4,5,5,5,5,4,5,6,6,3,6,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
_35,England,_1621,Right,_4,_2,Medium/ High,Normal,6,5,6,5,6,4,4,6,6,6,5,6,5,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_21,Argentina,_1583,Right,_3,_2,Medium/ Medium,Lean,5,5,6,6,6,7,6,6,6,6,3,6,5,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
_18,Netherlands,_1337,Right,_3,_2,Medium/ Medium,Normal,4,2,4,3,4,6,5,5,5,4,6,3,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_23,Italy,_1574,Right,_3,_2,Medium/ Medium,Lean,5,5,6,6,6,7,7,5,7,6,5,6,4,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_17,France,_1484,Right,_3,_2,Medium/ Low,Normal,4,6,5,6,6,6,6,5,7,6,2,5,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_35,England,_1579,Right,_3,_2,Low/ Medium,Stocky,3,5,6,5,6,3,3,5,7,6,6,5,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_23,Australia,_1457,Right,_2,_2,Medium/ Medium,Lean,5,3,6,5,5,6,6,6,6,2,6,4,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
_22,Germany,_1532,Right,_4,_3,High/ Medium,Lean,5,6,5,6,6,7,8,6,4,6,2,6,4,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_19,France,_1507,Right,_2,_2,Low/ High,Normal,5,2,5,5,6,8,6,6,6,5,6,5,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_20,Greece,_1540,Right,_4,_2,High/ Medium,Normal,6,6,5,6,6,7,7,4,7,7,3,6,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_19,Netherlands,_1366,Right,_2,_2,Medium/ Medium,Normal,4,2,3,4,4,7,7,5,6,4,6,3,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_25,Saudi Arabia,_1570,Left,_2,_2,Medium/ Medium,Normal,5,4,6,6,6,7,6,6,7,5,6,6,6,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
_22,Scotland,_1551,Right,_4,_2,Medium/ Medium,Normal,1,4,7,6,6,6,7,6,7,6,4,6,4,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_21,China PR,_1491,Right,_4,_2,High/ Medium,Lean,6,6,6,6,6,7,7,5,7,7,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
_21,China PR,_1315,Left,_3,_2,Medium/ Medium,Lean,3,2,4,4,4,6,6,5,6,3,5,3,7,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_20,Brazil,_1375,Right,_3,_2,Medium/ Medium,Normal,3,3,3,3,4,7,7,5,5,4,6,4,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_26,Republic of Ireland,_1598,Left,_2,_2,Medium/ Medium,Lean,6,4,5,6,5,8,7,6,6,5,5,6,5,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_23,Scotland,_1520,Left,_3,_2,High/ Medium,Lean,5,4,6,6,6,7,7,6,6,5,4,6,3,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
_30,Germany,_1461,Right,_2,_2,Medium/ High,Lean,5,3,6,5,5,6,5,5,6,4,5,5,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_19,Argentina,_1463,Right,_3,_2,Medium/ Medium,Lean,6,3,5,7,6,6,7,6,6,3,6,3,5,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_21,Germany,_1503,Left,_3,_2,Medium/ Medium,Lean,6,3,5,6,6,8,8,5,7,4,5,5,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_18,Slovenia,_1417,Right,_1,_2,Medium/ Medium,Normal,3,3,5,3,5,7,8,5,6,5,5,4,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_23,Mexico,_1696,Right,_3,_2,Medium/ Medium,Lean,5,6,6,6,6,5,5,6,7,6,6,6,3,6,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_19,England,_1466,Right,_3,_3,High/ Medium,Lean,6,6,5,6,6,7,7,5,7,6,3,6,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_21,Australia,_1544,Right,_3,_2,High/ Medium,Normal,6,4,6,6,6,7,7,5,7,5,6,5,5,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_23,Japan,_1380,Right,_2,_3,High/ Low,Lean,3,6,3,5,5,8,8,5,5,6,2,4,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_21,Germany,_1614,Left,_4,_2,High/ Medium,Normal,6,4,5,5,6,8,8,6,7,5,5,4,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_21,Denmark,_1628,Right,_3,_3,Medium/ Medium,Lean,6,6,5,6,6,8,8,5,8,6,4,6,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_24,Japan,_1579,Right,_3,_2,Medium/ Medium,Normal,4,5,6,6,6,8,8,6,7,5,4,6,5,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
_18,Colombia,_1404,Left,_3,_2,Medium/ Medium,Lean,3,6,3,6,6,6,7,6,5,6,2,5,5,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_25,South Sudan,_1397,Right,_4,_2,High/ Low,Normal,3,6,4,6,5,8,8,5,6,6,2,5,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_24,Japan,_1587,Right,_3,_2,High/ Medium,Normal,6,7,5,6,5,7,7,6,6,6,1,5,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
_22,Ghana,_1607,Right,_4,_2,Medium/ Medium,Normal,6,4,7,6,6,7,6,6,6,6,5,6,6,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
_21,Argentina,_1347,Right,_3,_2,Low/ High,Lean,3,3,4,4,4,6,5,5,6,4,5,3,6,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_18,Turkey,_1388,Right,_3,_2,Medium/ Medium,Normal,2,6,3,6,6,7,7,5,8,6,2,4,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_28,England,_1560,Right,_4,_3,High/ High,Normal,6,6,6,6,6,6,6,6,7,5,4,6,4,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
_18,Austria,_1506,Right,_3,_2,Medium/ High,Lean,4,3,6,5,5,5,5,6,8,5,6,6,6,5,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_19,France,_1609,Left,_3,_2,Medium/ Medium,Normal,6,5,6,6,6,6,6,6,9,6,3,6,3,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
_29,France,_1541,Right,_3,_3,Medium/ Medium,Normal,6,5,6,6,6,7,6,6,8,6,2,6,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_26,Saudi Arabia,_1607,Right,_2,_2,Medium/ Medium,Lean,5,4,5,6,7,7,7,6,8,5,5,5,3,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_23,Italy,_1109,Right,_2,_2,Medium/ Medium,Normal,2,2,4,3,3,4,3,6,5,3,7,1,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_22,France,_1524,Left,_2,_2,High/ Medium,Lean,5,3,4,6,5,7,8,6,8,4,5,5,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_25,Albania,_1490,Right,_3,_2,Medium/ Medium,Normal,4,3,5,6,6,8,8,5,6,3,6,5,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
_25,England,_1458,Right,_3,_2,Medium/ Low,Normal,3,6,4,5,5,7,7,5,7,7,2,5,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_31,China PR,_1680,Right,_3,_3,High/ Medium,Normal,6,5,6,6,6,8,7,6,7,6,5,6,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_24,India,_1494,Left,_3,_2,High/ Medium,Lean,6,6,3,6,6,8,8,6,8,5,2,5,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_21,South Africa,_1482,Left,_3,_2,Medium/ Medium,Normal,6,2,5,6,6,7,7,5,7,4,6,4,6,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_28,China PR,_1570,Right,_2,_2,Medium/ Medium,Lean,4,3,6,4,5,8,8,6,7,5,6,5,6,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
_19,Germany,_1626,Left,_3,_2,High/ Medium,Lean,6,3,5,6,6,8,8,5,6,8,5,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
